Tree	Tree_taxa	RefTree_taxa	Common_taxa	R-F	R-F_toYuleAvg	R-F_toUnifAvg
47396	64	64	64	60.5000	0.9953	0.9937
47397	64	64	64	60.5000	0.9953	0.9937
47398	64	64	64	60.5000	0.9953	0.9937
47399	64	64	64	60.5000	0.9953	0.9937
47400	64	64	64	60.5000	0.9953	0.9937
47401	64	64	64	60.5000	0.9953	0.9937
47402	64	64	64	60.5000	0.9953	0.9937
47403	64	64	64	60.5000	0.9953	0.9937
47404	64	64	64	60.5000	0.9953	0.9937
47405	64	64	64	60.5000	0.9953	0.9937
47406	64	64	64	59.5000	0.9789	0.9773
47407	64	64	64	59.5000	0.9789	0.9773
47408	64	64	64	60.5000	0.9953	0.9937
47409	64	64	64	60.5000	0.9953	0.9937
47410	64	64	64	60.5000	0.9953	0.9937
47411	64	64	64	60.5000	0.9953	0.9937
47412	64	64	64	60.5000	0.9953	0.9937
47413	64	64	64	59.5000	0.9789	0.9773
47414	64	64	64	60.5000	0.9953	0.9937
47415	64	64	64	60.5000	0.9953	0.9937
47416	64	64	64	57.5000	0.9460	0.9445
47417	64	64	64	60.5000	0.9953	0.9937
47418	64	64	64	60.5000	0.9953	0.9937
47419	64	64	64	59.5000	0.9789	0.9773
47420	64	64	64	60.5000	0.9953	0.9937
47421	64	64	64	60.5000	0.9953	0.9937
47422	64	64	64	60.5000	0.9953	0.9937
47423	64	64	64	60.5000	0.9953	0.9937
47424	64	64	64	59.5000	0.9789	0.9773
47425	64	64	64	60.5000	0.9953	0.9937
47426	64	64	64	60.5000	0.9953	0.9937
47427	64	64	64	59.5000	0.9789	0.9773
47428	64	64	64	60.5000	0.9953	0.9937
47429	64	64	64	59.5000	0.9789	0.9773
47430	64	64	64	60.5000	0.9953	0.9937
47431	64	64	64	60.5000	0.9953	0.9937
47432	64	64	64	60.5000	0.9953	0.9937
47433	64	64	64	59.5000	0.9789	0.9773
47434	64	64	64	60.5000	0.9953	0.9937
47435	64	64	64	60.5000	0.9953	0.9937
47436	64	64	64	60.5000	0.9953	0.9937
47437	64	64	64	60.5000	0.9953	0.9937
47438	64	64	64	59.5000	0.9789	0.9773
47439	64	64	64	60.5000	0.9953	0.9937
47440	64	64	64	59.5000	0.9789	0.9773
47441	64	64	64	58.5000	0.9624	0.9609
47442	64	64	64	59.5000	0.9789	0.9773
47443	64	64	64	59.5000	0.9789	0.9773
47444	64	64	64	60.5000	0.9953	0.9937
47445	64	64	64	60.5000	0.9953	0.9937
47446	64	64	64	60.5000	0.9953	0.9937
47447	64	64	64	60.5000	0.9953	0.9937
47448	64	64	64	58.5000	0.9624	0.9609
47449	64	64	64	60.5000	0.9953	0.9937
47450	64	64	64	60.5000	0.9953	0.9937
47451	64	64	64	59.5000	0.9789	0.9773
47452	64	64	64	60.5000	0.9953	0.9937
47453	64	64	64	59.5000	0.9789	0.9773
47454	64	64	64	60.5000	0.9953	0.9937
47455	64	64	64	60.5000	0.9953	0.9937
47456	64	64	64	60.5000	0.9953	0.9937
47457	64	64	64	60.5000	0.9953	0.9937
47458	64	64	64	59.5000	0.9789	0.9773
47459	64	64	64	59.5000	0.9789	0.9773
47460	64	64	64	59.5000	0.9789	0.9773
47461	64	64	64	60.5000	0.9953	0.9937
47462	64	64	64	60.5000	0.9953	0.9937
47463	64	64	64	60.5000	0.9953	0.9937
47464	64	64	64	60.5000	0.9953	0.9937
47465	64	64	64	60.5000	0.9953	0.9937
47466	64	64	64	60.5000	0.9953	0.9937
47467	64	64	64	60.5000	0.9953	0.9937
47468	64	64	64	60.5000	0.9953	0.9937
47469	64	64	64	60.5000	0.9953	0.9937
47470	64	64	64	60.5000	0.9953	0.9937
47471	64	64	64	60.5000	0.9953	0.9937
47472	64	64	64	60.5000	0.9953	0.9937
47473	64	64	64	60.5000	0.9953	0.9937
47474	64	64	64	60.5000	0.9953	0.9937
47475	64	64	64	60.5000	0.9953	0.9937
47476	64	64	64	60.5000	0.9953	0.9937
47477	64	64	64	60.5000	0.9953	0.9937
47478	64	64	64	59.5000	0.9789	0.9773
47479	64	64	64	60.5000	0.9953	0.9937
47480	64	64	64	60.5000	0.9953	0.9937
47481	64	64	64	60.5000	0.9953	0.9937
47482	64	64	64	60.5000	0.9953	0.9937
47483	64	64	64	60.5000	0.9953	0.9937
47484	64	64	64	60.5000	0.9953	0.9937
47485	64	64	64	60.5000	0.9953	0.9937
47486	64	64	64	60.5000	0.9953	0.9937
47487	64	64	64	60.5000	0.9953	0.9937
47488	64	64	64	60.5000	0.9953	0.9937
47489	64	64	64	60.5000	0.9953	0.9937
47490	64	64	64	60.5000	0.9953	0.9937
47491	64	64	64	60.5000	0.9953	0.9937
47492	64	64	64	60.5000	0.9953	0.9937
47493	64	64	64	59.5000	0.9789	0.9773
47494	64	64	64	59.5000	0.9789	0.9773
47495	64	64	64	60.5000	0.9953	0.9937
47496	64	64	64	60.5000	0.9953	0.9937
47497	64	64	64	60.5000	0.9953	0.9937
47498	64	64	64	60.5000	0.9953	0.9937
47499	64	64	64	60.5000	0.9953	0.9937
47500	64	64	64	60.5000	0.9953	0.9937
47501	64	64	64	60.5000	0.9953	0.9937
47502	64	64	64	59.5000	0.9789	0.9773
47503	64	64	64	60.5000	0.9953	0.9937
47504	64	64	64	60.5000	0.9953	0.9937
47505	64	64	64	59.5000	0.9789	0.9773
47506	64	64	64	60.5000	0.9953	0.9937
47507	64	64	64	60.5000	0.9953	0.9937
47508	64	64	64	60.5000	0.9953	0.9937
47509	64	64	64	60.5000	0.9953	0.9937
47510	64	64	64	60.5000	0.9953	0.9937
47511	64	64	64	60.5000	0.9953	0.9937
47512	64	64	64	60.5000	0.9953	0.9937
47513	64	64	64	60.5000	0.9953	0.9937
47514	64	64	64	58.5000	0.9624	0.9609
47515	64	64	64	60.5000	0.9953	0.9937
47516	64	64	64	60.5000	0.9953	0.9937
47517	64	64	64	60.5000	0.9953	0.9937
47518	64	64	64	60.5000	0.9953	0.9937
47519	64	64	64	60.5000	0.9953	0.9937
47520	64	64	64	60.5000	0.9953	0.9937
47521	64	64	64	60.5000	0.9953	0.9937
47522	64	64	64	59.5000	0.9789	0.9773
47523	64	64	64	60.5000	0.9953	0.9937
47524	64	64	64	60.5000	0.9953	0.9937
47525	64	64	64	60.5000	0.9953	0.9937
47526	64	64	64	60.5000	0.9953	0.9937
47527	64	64	64	60.5000	0.9953	0.9937
47528	64	64	64	60.5000	0.9953	0.9937
47529	64	64	64	59.5000	0.9789	0.9773
47530	64	64	64	59.5000	0.9789	0.9773
47531	64	64	64	60.5000	0.9953	0.9937
47532	64	64	64	60.5000	0.9953	0.9937
47533	64	64	64	59.5000	0.9789	0.9773
47534	64	64	64	60.5000	0.9953	0.9937
47535	64	64	64	60.5000	0.9953	0.9937
47536	64	64	64	60.5000	0.9953	0.9937
47537	64	64	64	59.5000	0.9789	0.9773
47538	64	64	64	60.5000	0.9953	0.9937
47539	64	64	64	60.5000	0.9953	0.9937
47540	64	64	64	60.5000	0.9953	0.9937
47541	64	64	64	60.5000	0.9953	0.9937
47542	64	64	64	60.5000	0.9953	0.9937
47543	64	64	64	60.5000	0.9953	0.9937
47544	64	64	64	60.5000	0.9953	0.9937
47545	64	64	64	60.5000	0.9953	0.9937
47546	64	64	64	60.5000	0.9953	0.9937
47547	64	64	64	59.5000	0.9789	0.9773
47548	64	64	64	59.5000	0.9789	0.9773
47549	64	64	64	60.5000	0.9953	0.9937
47550	64	64	64	60.5000	0.9953	0.9937
47551	64	64	64	60.5000	0.9953	0.9937
47552	64	64	64	59.5000	0.9789	0.9773
47553	64	64	64	59.5000	0.9789	0.9773
47554	64	64	64	59.5000	0.9789	0.9773
47555	64	64	64	60.5000	0.9953	0.9937
47556	64	64	64	59.5000	0.9789	0.9773
47557	64	64	64	60.5000	0.9953	0.9937
47558	64	64	64	60.5000	0.9953	0.9937
47559	64	64	64	60.5000	0.9953	0.9937
47560	64	64	64	59.5000	0.9789	0.9773
47561	64	64	64	60.5000	0.9953	0.9937
47562	64	64	64	60.5000	0.9953	0.9937
47563	64	64	64	60.5000	0.9953	0.9937
47564	64	64	64	60.5000	0.9953	0.9937
47565	64	64	64	60.5000	0.9953	0.9937
47566	64	64	64	59.5000	0.9789	0.9773
47567	64	64	64	60.5000	0.9953	0.9937
47568	64	64	64	60.5000	0.9953	0.9937
47569	64	64	64	60.5000	0.9953	0.9937
47570	64	64	64	60.5000	0.9953	0.9937
47571	64	64	64	60.5000	0.9953	0.9937
47572	64	64	64	60.5000	0.9953	0.9937
47573	64	64	64	59.5000	0.9789	0.9773
47574	64	64	64	59.5000	0.9789	0.9773
47575	64	64	64	59.5000	0.9789	0.9773
47576	64	64	64	60.5000	0.9953	0.9937
47577	64	64	64	59.5000	0.9789	0.9773
47578	64	64	64	60.5000	0.9953	0.9937
47579	64	64	64	59.5000	0.9789	0.9773
47580	64	64	64	59.5000	0.9789	0.9773
47581	64	64	64	60.5000	0.9953	0.9937
47582	64	64	64	59.5000	0.9789	0.9773
47583	64	64	64	60.5000	0.9953	0.9937
47584	64	64	64	60.5000	0.9953	0.9937
47585	64	64	64	60.5000	0.9953	0.9937
47586	64	64	64	60.5000	0.9953	0.9937
47587	64	64	64	60.5000	0.9953	0.9937
47588	64	64	64	60.5000	0.9953	0.9937
47589	64	64	64	60.5000	0.9953	0.9937
47590	64	64	64	59.5000	0.9789	0.9773
47591	64	64	64	60.5000	0.9953	0.9937
47592	64	64	64	60.5000	0.9953	0.9937
47593	64	64	64	59.5000	0.9789	0.9773
47594	64	64	64	60.5000	0.9953	0.9937
47595	64	64	64	60.5000	0.9953	0.9937
47596	64	64	64	59.5000	0.9789	0.9773
47597	64	64	64	60.5000	0.9953	0.9937
47598	64	64	64	60.5000	0.9953	0.9937
47599	64	64	64	60.5000	0.9953	0.9937
47600	64	64	64	60.5000	0.9953	0.9937
47601	64	64	64	60.5000	0.9953	0.9937
47602	64	64	64	60.5000	0.9953	0.9937
47603	64	64	64	60.5000	0.9953	0.9937
47604	64	64	64	60.5000	0.9953	0.9937
47605	64	64	64	60.5000	0.9953	0.9937
47606	64	64	64	60.5000	0.9953	0.9937
47607	64	64	64	60.5000	0.9953	0.9937
47608	64	64	64	60.5000	0.9953	0.9937
47609	64	64	64	60.5000	0.9953	0.9937
47610	64	64	64	60.5000	0.9953	0.9937
47611	64	64	64	60.5000	0.9953	0.9937
47612	64	64	64	59.5000	0.9789	0.9773
47613	64	64	64	60.5000	0.9953	0.9937
47614	64	64	64	60.5000	0.9953	0.9937
47615	64	64	64	60.5000	0.9953	0.9937
47616	64	64	64	60.5000	0.9953	0.9937
47617	64	64	64	60.5000	0.9953	0.9937
47618	64	64	64	60.5000	0.9953	0.9937
47619	64	64	64	60.5000	0.9953	0.9937
47620	64	64	64	59.5000	0.9789	0.9773
47621	64	64	64	60.5000	0.9953	0.9937
47622	64	64	64	60.5000	0.9953	0.9937
47623	64	64	64	60.5000	0.9953	0.9937
47624	64	64	64	59.5000	0.9789	0.9773
47625	64	64	64	59.5000	0.9789	0.9773
47626	64	64	64	60.5000	0.9953	0.9937
47627	64	64	64	60.5000	0.9953	0.9937
47628	64	64	64	60.5000	0.9953	0.9937
47629	64	64	64	60.5000	0.9953	0.9937
47630	64	64	64	60.5000	0.9953	0.9937
47631	64	64	64	60.5000	0.9953	0.9937
47632	64	64	64	60.5000	0.9953	0.9937
47633	64	64	64	60.5000	0.9953	0.9937
47634	64	64	64	60.5000	0.9953	0.9937
47635	64	64	64	60.5000	0.9953	0.9937
47636	64	64	64	60.5000	0.9953	0.9937
47637	64	64	64	59.5000	0.9789	0.9773
47638	64	64	64	60.5000	0.9953	0.9937
47639	64	64	64	60.5000	0.9953	0.9937
47640	64	64	64	60.5000	0.9953	0.9937
47641	64	64	64	60.5000	0.9953	0.9937
47642	64	64	64	59.5000	0.9789	0.9773
47643	64	64	64	60.5000	0.9953	0.9937
47644	64	64	64	60.5000	0.9953	0.9937
47645	64	64	64	60.5000	0.9953	0.9937
47646	64	64	64	60.5000	0.9953	0.9937
47647	64	64	64	60.5000	0.9953	0.9937
47648	64	64	64	60.5000	0.9953	0.9937
47649	64	64	64	60.5000	0.9953	0.9937
47650	64	64	64	60.5000	0.9953	0.9937
47651	64	64	64	60.5000	0.9953	0.9937
47652	64	64	64	60.5000	0.9953	0.9937
47653	64	64	64	60.5000	0.9953	0.9937
47654	64	64	64	60.5000	0.9953	0.9937
47655	64	64	64	60.5000	0.9953	0.9937
47656	64	64	64	60.5000	0.9953	0.9937
47657	64	64	64	60.5000	0.9953	0.9937
47658	64	64	64	60.5000	0.9953	0.9937
47659	64	64	64	60.5000	0.9953	0.9937
47660	64	64	64	60.5000	0.9953	0.9937
47661	64	64	64	60.5000	0.9953	0.9937
47662	64	64	64	60.5000	0.9953	0.9937
47663	64	64	64	60.5000	0.9953	0.9937
47664	64	64	64	60.5000	0.9953	0.9937
47665	64	64	64	60.5000	0.9953	0.9937
47666	64	64	64	60.5000	0.9953	0.9937
47667	64	64	64	60.5000	0.9953	0.9937
47668	64	64	64	60.5000	0.9953	0.9937
47669	64	64	64	59.5000	0.9789	0.9773
47670	64	64	64	59.5000	0.9789	0.9773
47671	64	64	64	59.5000	0.9789	0.9773
47672	64	64	64	60.5000	0.9953	0.9937
47673	64	64	64	60.5000	0.9953	0.9937
47674	64	64	64	60.5000	0.9953	0.9937
47675	64	64	64	59.5000	0.9789	0.9773
47676	64	64	64	60.5000	0.9953	0.9937
47677	64	64	64	59.5000	0.9789	0.9773
47678	64	64	64	60.5000	0.9953	0.9937
47679	64	64	64	60.5000	0.9953	0.9937
47680	64	64	64	60.5000	0.9953	0.9937
47681	64	64	64	60.5000	0.9953	0.9937
47682	64	64	64	59.5000	0.9789	0.9773
47683	64	64	64	59.5000	0.9789	0.9773
47684	64	64	64	60.5000	0.9953	0.9937
47685	64	64	64	60.5000	0.9953	0.9937
47686	64	64	64	60.5000	0.9953	0.9937
47687	64	64	64	59.5000	0.9789	0.9773
47688	64	64	64	59.5000	0.9789	0.9773
47689	64	64	64	60.5000	0.9953	0.9937
47690	64	64	64	60.5000	0.9953	0.9937
47691	64	64	64	60.5000	0.9953	0.9937
47692	64	64	64	60.5000	0.9953	0.9937
47693	64	64	64	60.5000	0.9953	0.9937
47694	64	64	64	60.5000	0.9953	0.9937
47695	64	64	64	60.5000	0.9953	0.9937
47696	64	64	64	59.5000	0.9789	0.9773
47697	64	64	64	59.5000	0.9789	0.9773
47698	64	64	64	60.5000	0.9953	0.9937
47699	64	64	64	60.5000	0.9953	0.9937
47700	64	64	64	60.5000	0.9953	0.9937
47701	64	64	64	60.5000	0.9953	0.9937
47702	64	64	64	60.5000	0.9953	0.9937
47703	64	64	64	60.5000	0.9953	0.9937
47704	64	64	64	60.5000	0.9953	0.9937
47705	64	64	64	60.5000	0.9953	0.9937
47706	64	64	64	60.5000	0.9953	0.9937
47707	64	64	64	60.5000	0.9953	0.9937
47708	64	64	64	60.5000	0.9953	0.9937
47709	64	64	64	59.5000	0.9789	0.9773
47710	64	64	64	60.5000	0.9953	0.9937
47711	64	64	64	59.5000	0.9789	0.9773
47712	64	64	64	59.5000	0.9789	0.9773
47713	64	64	64	60.5000	0.9953	0.9937
47714	64	64	64	60.5000	0.9953	0.9937
47715	64	64	64	60.5000	0.9953	0.9937
47716	64	64	64	60.5000	0.9953	0.9937
47717	64	64	64	60.5000	0.9953	0.9937
47718	64	64	64	60.5000	0.9953	0.9937
47719	64	64	64	60.5000	0.9953	0.9937
47720	64	64	64	60.5000	0.9953	0.9937
47721	64	64	64	59.5000	0.9789	0.9773
47722	64	64	64	60.5000	0.9953	0.9937
47723	64	64	64	60.5000	0.9953	0.9937
47724	64	64	64	60.5000	0.9953	0.9937
47725	64	64	64	60.5000	0.9953	0.9937
47726	64	64	64	60.5000	0.9953	0.9937
47727	64	64	64	60.5000	0.9953	0.9937
47728	64	64	64	60.5000	0.9953	0.9937
47729	64	64	64	60.5000	0.9953	0.9937
47730	64	64	64	60.5000	0.9953	0.9937
47731	64	64	64	60.5000	0.9953	0.9937
47732	64	64	64	60.5000	0.9953	0.9937
47733	64	64	64	60.5000	0.9953	0.9937
47734	64	64	64	60.5000	0.9953	0.9937
47735	64	64	64	60.5000	0.9953	0.9937
47736	64	64	64	60.5000	0.9953	0.9937
47737	64	64	64	60.5000	0.9953	0.9937
47738	64	64	64	60.5000	0.9953	0.9937
47739	64	64	64	60.5000	0.9953	0.9937
47740	64	64	64	60.5000	0.9953	0.9937
47741	64	64	64	60.5000	0.9953	0.9937
47742	64	64	64	60.5000	0.9953	0.9937
47743	64	64	64	60.5000	0.9953	0.9937
47744	64	64	64	59.5000	0.9789	0.9773
47745	64	64	64	60.5000	0.9953	0.9937
47746	64	64	64	60.5000	0.9953	0.9937
47747	64	64	64	60.5000	0.9953	0.9937
47748	64	64	64	60.5000	0.9953	0.9937
47749	64	64	64	60.5000	0.9953	0.9937
47750	64	64	64	60.5000	0.9953	0.9937
47751	64	64	64	60.5000	0.9953	0.9937
47752	64	64	64	60.5000	0.9953	0.9937
47753	64	64	64	59.5000	0.9789	0.9773
47754	64	64	64	60.5000	0.9953	0.9937
47755	64	64	64	60.5000	0.9953	0.9937
47756	64	64	64	60.5000	0.9953	0.9937
47757	64	64	64	59.5000	0.9789	0.9773
47758	64	64	64	60.5000	0.9953	0.9937
47759	64	64	64	60.5000	0.9953	0.9937
47760	64	64	64	59.5000	0.9789	0.9773
47761	64	64	64	60.5000	0.9953	0.9937
47762	64	64	64	59.5000	0.9789	0.9773
47763	64	64	64	60.5000	0.9953	0.9937
47764	64	64	64	60.5000	0.9953	0.9937
47765	64	64	64	60.5000	0.9953	0.9937
47766	64	64	64	59.5000	0.9789	0.9773
47767	64	64	64	60.5000	0.9953	0.9937
47768	64	64	64	60.5000	0.9953	0.9937
47769	64	64	64	60.5000	0.9953	0.9937
47770	64	64	64	60.5000	0.9953	0.9937
47771	64	64	64	60.5000	0.9953	0.9937
47772	64	64	64	60.5000	0.9953	0.9937
47773	64	64	64	60.5000	0.9953	0.9937
47774	64	64	64	60.5000	0.9953	0.9937
47775	64	64	64	59.5000	0.9789	0.9773
47776	64	64	64	60.5000	0.9953	0.9937
47777	64	64	64	60.5000	0.9953	0.9937
47778	64	64	64	60.5000	0.9953	0.9937
47779	64	64	64	59.5000	0.9789	0.9773
47780	64	64	64	58.5000	0.9624	0.9609
47781	64	64	64	60.5000	0.9953	0.9937
47782	64	64	64	59.5000	0.9789	0.9773
47783	64	64	64	60.5000	0.9953	0.9937
47784	64	64	64	60.5000	0.9953	0.9937
47785	64	64	64	60.5000	0.9953	0.9937
47786	64	64	64	59.5000	0.9789	0.9773
47787	64	64	64	60.5000	0.9953	0.9937
47788	64	64	64	60.5000	0.9953	0.9937
47789	64	64	64	60.5000	0.9953	0.9937
47790	64	64	64	60.5000	0.9953	0.9937
47791	64	64	64	60.5000	0.9953	0.9937
47792	64	64	64	60.5000	0.9953	0.9937
47793	64	64	64	60.5000	0.9953	0.9937
47794	64	64	64	59.5000	0.9789	0.9773
47795	64	64	64	60.5000	0.9953	0.9937
47796	64	64	64	60.5000	0.9953	0.9937
47797	64	64	64	60.5000	0.9953	0.9937
47798	64	64	64	60.5000	0.9953	0.9937
47799	64	64	64	60.5000	0.9953	0.9937
47800	64	64	64	60.5000	0.9953	0.9937
47801	64	64	64	60.5000	0.9953	0.9937
47802	64	64	64	60.5000	0.9953	0.9937
47803	64	64	64	59.5000	0.9789	0.9773
47804	64	64	64	60.5000	0.9953	0.9937
47805	64	64	64	60.5000	0.9953	0.9937
47806	64	64	64	60.5000	0.9953	0.9937
47807	64	64	64	60.5000	0.9953	0.9937
47808	64	64	64	60.5000	0.9953	0.9937
47809	64	64	64	59.5000	0.9789	0.9773
47810	64	64	64	60.5000	0.9953	0.9937
47811	64	64	64	60.5000	0.9953	0.9937
47812	64	64	64	58.5000	0.9624	0.9609
47813	64	64	64	60.5000	0.9953	0.9937
47814	64	64	64	60.5000	0.9953	0.9937
47815	64	64	64	60.5000	0.9953	0.9937
47816	64	64	64	60.5000	0.9953	0.9937
47817	64	64	64	59.5000	0.9789	0.9773
47818	64	64	64	60.5000	0.9953	0.9937
47819	64	64	64	59.5000	0.9789	0.9773
47820	64	64	64	59.5000	0.9789	0.9773
47821	64	64	64	59.5000	0.9789	0.9773
47822	64	64	64	60.5000	0.9953	0.9937
47823	64	64	64	59.5000	0.9789	0.9773
47824	64	64	64	60.5000	0.9953	0.9937
47825	64	64	64	60.5000	0.9953	0.9937
47826	64	64	64	60.5000	0.9953	0.9937
47827	64	64	64	59.5000	0.9789	0.9773
47828	64	64	64	60.5000	0.9953	0.9937
47829	64	64	64	60.5000	0.9953	0.9937
47830	64	64	64	60.5000	0.9953	0.9937
47831	64	64	64	60.5000	0.9953	0.9937
47832	64	64	64	60.5000	0.9953	0.9937
47833	64	64	64	60.5000	0.9953	0.9937
47834	64	64	64	60.5000	0.9953	0.9937
47835	64	64	64	60.5000	0.9953	0.9937
47836	64	64	64	59.5000	0.9789	0.9773
47837	64	64	64	60.5000	0.9953	0.9937
47838	64	64	64	60.5000	0.9953	0.9937
47839	64	64	64	60.5000	0.9953	0.9937
47840	64	64	64	60.5000	0.9953	0.9937
47841	64	64	64	59.5000	0.9789	0.9773
47842	64	64	64	60.5000	0.9953	0.9937
47843	64	64	64	60.5000	0.9953	0.9937
47844	64	64	64	60.5000	0.9953	0.9937
47845	64	64	64	60.5000	0.9953	0.9937
47846	64	64	64	60.5000	0.9953	0.9937
47847	64	64	64	59.5000	0.9789	0.9773
47848	64	64	64	60.5000	0.9953	0.9937
47849	64	64	64	59.5000	0.9789	0.9773
47850	64	64	64	60.5000	0.9953	0.9937
47851	64	64	64	60.5000	0.9953	0.9937
47852	64	64	64	60.5000	0.9953	0.9937
47853	64	64	64	60.5000	0.9953	0.9937
47854	64	64	64	60.5000	0.9953	0.9937
47855	64	64	64	60.5000	0.9953	0.9937
47856	64	64	64	60.5000	0.9953	0.9937
47857	64	64	64	59.5000	0.9789	0.9773
47858	64	64	64	60.5000	0.9953	0.9937
47859	64	64	64	60.5000	0.9953	0.9937
47860	64	64	64	60.5000	0.9953	0.9937
47861	64	64	64	60.5000	0.9953	0.9937
47862	64	64	64	60.5000	0.9953	0.9937
47863	64	64	64	59.5000	0.9789	0.9773
47864	64	64	64	59.5000	0.9789	0.9773
47865	64	64	64	60.5000	0.9953	0.9937
47866	64	64	64	59.5000	0.9789	0.9773
47867	64	64	64	59.5000	0.9789	0.9773
47868	64	64	64	60.5000	0.9953	0.9937
47869	64	64	64	60.5000	0.9953	0.9937
47870	64	64	64	60.5000	0.9953	0.9937
47871	64	64	64	59.5000	0.9789	0.9773
47872	64	64	64	59.5000	0.9789	0.9773
47873	64	64	64	60.5000	0.9953	0.9937
47874	64	64	64	60.5000	0.9953	0.9937
47875	64	64	64	60.5000	0.9953	0.9937
47876	64	64	64	59.5000	0.9789	0.9773
47877	64	64	64	60.5000	0.9953	0.9937
47878	64	64	64	60.5000	0.9953	0.9937
47879	64	64	64	59.5000	0.9789	0.9773
47880	64	64	64	60.5000	0.9953	0.9937
47881	64	64	64	60.5000	0.9953	0.9937
47882	64	64	64	60.5000	0.9953	0.9937
47883	64	64	64	59.5000	0.9789	0.9773
47884	64	64	64	60.5000	0.9953	0.9937
47885	64	64	64	59.5000	0.9789	0.9773
47886	64	64	64	60.5000	0.9953	0.9937
47887	64	64	64	59.5000	0.9789	0.9773
47888	64	64	64	60.5000	0.9953	0.9937
47889	64	64	64	60.5000	0.9953	0.9937
47890	64	64	64	60.5000	0.9953	0.9937
47891	64	64	64	60.5000	0.9953	0.9937
47892	64	64	64	60.5000	0.9953	0.9937
47893	64	64	64	59.5000	0.9789	0.9773
47894	64	64	64	60.5000	0.9953	0.9937
47895	64	64	64	59.5000	0.9789	0.9773
47896	64	64	64	60.5000	0.9953	0.9937
47897	64	64	64	60.5000	0.9953	0.9937
47898	64	64	64	60.5000	0.9953	0.9937
47899	64	64	64	60.5000	0.9953	0.9937
47900	64	64	64	60.5000	0.9953	0.9937
47901	64	64	64	60.5000	0.9953	0.9937
47902	64	64	64	60.5000	0.9953	0.9937
47903	64	64	64	60.5000	0.9953	0.9937
47904	64	64	64	59.5000	0.9789	0.9773
47905	64	64	64	60.5000	0.9953	0.9937
47906	64	64	64	59.5000	0.9789	0.9773
47907	64	64	64	60.5000	0.9953	0.9937
47908	64	64	64	60.5000	0.9953	0.9937
47909	64	64	64	59.5000	0.9789	0.9773
47910	64	64	64	59.5000	0.9789	0.9773
47911	64	64	64	60.5000	0.9953	0.9937
47912	64	64	64	60.5000	0.9953	0.9937
47913	64	64	64	60.5000	0.9953	0.9937
47914	64	64	64	60.5000	0.9953	0.9937
47915	64	64	64	58.5000	0.9624	0.9609
47916	64	64	64	60.5000	0.9953	0.9937
47917	64	64	64	60.5000	0.9953	0.9937
47918	64	64	64	60.5000	0.9953	0.9937
47919	64	64	64	60.5000	0.9953	0.9937
47920	64	64	64	60.5000	0.9953	0.9937
47921	64	64	64	60.5000	0.9953	0.9937
47922	64	64	64	60.5000	0.9953	0.9937
47923	64	64	64	60.5000	0.9953	0.9937
47924	64	64	64	60.5000	0.9953	0.9937
47925	64	64	64	60.5000	0.9953	0.9937
47926	64	64	64	59.5000	0.9789	0.9773
47927	64	64	64	60.5000	0.9953	0.9937
47928	64	64	64	60.5000	0.9953	0.9937
47929	64	64	64	60.5000	0.9953	0.9937
47930	64	64	64	60.5000	0.9953	0.9937
47931	64	64	64	60.5000	0.9953	0.9937
47932	64	64	64	60.5000	0.9953	0.9937
47933	64	64	64	59.5000	0.9789	0.9773
47934	64	64	64	60.5000	0.9953	0.9937
47935	64	64	64	60.5000	0.9953	0.9937
47936	64	64	64	60.5000	0.9953	0.9937
47937	64	64	64	60.5000	0.9953	0.9937
47938	64	64	64	60.5000	0.9953	0.9937
47939	64	64	64	59.5000	0.9789	0.9773
47940	64	64	64	60.5000	0.9953	0.9937
47941	64	64	64	59.5000	0.9789	0.9773
47942	64	64	64	60.5000	0.9953	0.9937
47943	64	64	64	60.5000	0.9953	0.9937
47944	64	64	64	60.5000	0.9953	0.9937
47945	64	64	64	60.5000	0.9953	0.9937
47946	64	64	64	60.5000	0.9953	0.9937
47947	64	64	64	60.5000	0.9953	0.9937
47948	64	64	64	59.5000	0.9789	0.9773
47949	64	64	64	60.5000	0.9953	0.9937
47950	64	64	64	60.5000	0.9953	0.9937
47951	64	64	64	60.5000	0.9953	0.9937
47952	64	64	64	60.5000	0.9953	0.9937
47953	64	64	64	60.5000	0.9953	0.9937
47954	64	64	64	60.5000	0.9953	0.9937
47955	64	64	64	60.5000	0.9953	0.9937
47956	64	64	64	60.5000	0.9953	0.9937
47957	64	64	64	60.5000	0.9953	0.9937
47958	64	64	64	60.5000	0.9953	0.9937
47959	64	64	64	60.5000	0.9953	0.9937
47960	64	64	64	60.5000	0.9953	0.9937
47961	64	64	64	60.5000	0.9953	0.9937
47962	64	64	64	60.5000	0.9953	0.9937
47963	64	64	64	60.5000	0.9953	0.9937
47964	64	64	64	60.5000	0.9953	0.9937
47965	64	64	64	60.5000	0.9953	0.9937
47966	64	64	64	59.5000	0.9789	0.9773
47967	64	64	64	60.5000	0.9953	0.9937
47968	64	64	64	59.5000	0.9789	0.9773
47969	64	64	64	60.5000	0.9953	0.9937
47970	64	64	64	60.5000	0.9953	0.9937
47971	64	64	64	60.5000	0.9953	0.9937
47972	64	64	64	60.5000	0.9953	0.9937
47973	64	64	64	60.5000	0.9953	0.9937
47974	64	64	64	60.5000	0.9953	0.9937
47975	64	64	64	60.5000	0.9953	0.9937
47976	64	64	64	60.5000	0.9953	0.9937
